str_no_string|NO STRING!
str_event_intel_mission|If you need {my lord/my lady}, I can go to {s17} and gain insight into {s18}.
str_npc1_fief_acceptance|Than I shall be lord of {s17}, it would be a great honour.
str_npc2_fief_acceptance|{s17} as a fief? Well, I've always thought myself as a lord.
str_npc3_fief_acceptance|Well well Young One, it is most generous of you to offer me {s17}.
str_npc4_fief_acceptance|Commander, I am just a smith, I wouldn't know how to rule {s17}. On the other hand... who else can be loved by smallfolk most if not one of low birth? One that was just like them? I thank you, Commander. I shall strive for my fief to prosper.
str_npc5_fief_acceptance|That is honourable of you, Commander, to offer me {s17}. I shall accept it with due responsibility and strive to improve its state. Naturally, peasants of my fief will be trained by me to protect themselves and will make good recruits should you need them.
str_npc6_fief_acceptance|Your House is growing strong {playername}. I shall be proud to accept {s17} as my own.
str_npc7_fief_acceptance|Thank you, Sire, for granting me {s17}. This is a fine gift indeed! I always dreamed of having a land in possession. Now I shall strive to make it prosper to furthermore increase my incomes.
str_npc8_fief_acceptance|Thank you your Grace. I shall defend {s17} in the name of your House.
str_npc9_fief_acceptance|Now that's a reward I've been looking forward to! Dick Crabb, Lord o' {s17}, how does that sound? Soon golden dragons will flow to my pockets. Thank you, Commander, for this gift.
str_npc10_fief_acceptance|Captain wants Xhondo looking over {s17}? Xhondo has no skill in this, it is not a ship to work on. But if Captain insists Xhondo will try.
str_npc11_fief_acceptance|Are you offering me to hold {s17}, Leader? I accept your offer and rest assured I'll make it most profitable place in the whole realm. I can already see my investments bearing fruit. You won't regret your decision!
str_npc12_fief_acceptance|Granting me {s17} is a rightful thing to do, Commander. I will not let you down, I swear it on my honour as a knight. This land will sing of my generous rule in a few months, no, in a few weeks!
str_npc13_fief_acceptance|What a gift, Chief! Peasants in {s17} will worship Shagga son of Dolf as God of war soon enough! I'll train them to raid nearby villages and teach them how proper warriors fight!
str_npc14_fief_acceptance|Me? Lord of {s17}? Captain, if that's not one of your jokes, I can tell you that I will protect the inhabitants of my fief to my last breath. I'll clear the surrounding lands of criminal scum and make this land peaceful and prosperous. Thank you for your faith in me, captain.
str_npc15_fief_acceptance|My lord, you honour me with your offer. I shall be most useful to you and will hold {s17} in my name. I will strive to be the best and will always be your loyal servant. Farewell for now then, my lord.
str_kurleket_fief_acceptance|Our House is growing strong {my lord/my lady}. I shall be proud to accept {s17} as my own.
str_thoros_fief_acceptance|Your House is growing strong {playername}. I shall be proud to accept {s17} as my own.
str_dacey_fief_acceptance|Your House is growing strong {playername}. I shall be proud to accept {s17} as my own.
str_wunwun_fief_acceptance|Wun-Wun happy.
str_dongo_fief_acceptance|Dongo eats better now.
str_son_fief_acceptance|Our House is growing strong {father/mother}. I shall be proud to accept {s17} as my own.
str_daughter_fief_acceptance|Our House is growing strong {father/mother}. I shall be proud to accept {s17} as my own.
str_event_fief_acceptance|Our House is growing strong {my lord/my lady}. I shall be proud to accept {s17} as my own.
str_npc1_turn_against|I'm sorry that we meet like this, {playername}.
str_npc2_turn_against|No offence {playername} but it turned out someone was paying a lot more than you.
str_npc3_turn_against|Oh {playername} -- what a tragic turn our lives have taken!
str_npc4_turn_against|Well.... I'm not sure what to say. If we must fight, let's get it over with.
str_npc5_turn_against|I'd rather meet with my worst and most feared enemy than with a man who once was my close friend, {playername}. It is a shame it came to this.
str_npc6_turn_against|It grieves me more than anything I can say to meet you like this, {playername}. I shall not dwell on the circumstances that have led us to this point. I can only hope that we may one day be reconciled.
str_npc7_turn_against|I am no warrior yet here I am, leading an army against you. I will honour our friendship and won't experiment on your body should I take you captive or find your corpse after battle's done.
str_npc8_turn_against|So, we meet now as enemies, and may shortly face each other over the rims of our shields. A grim day this is.
str_npc9_turn_against|Bloody Seven. Never thought to cross swords with you, {playername}. Let us end this fast.
str_npc10_turn_against|Xhondo is not happy to fight {playername}. Forgive Xhondo.
str_npc11_turn_against|By the Gods, I hoped this day would never come. The Seven have prepared a strange way for us to meet again, {playername}. Should I prevail, I will not feast on the victory.
str_npc12_turn_against|Well met, {playername}. The circumstances of our meeting are rather unpleasant, but let us not waste our breath on words and let them sing of our glorious battle afterwards!
str_npc13_turn_against|So now I get the chance to test my steel against yours, {playername}. Let us fight and the winner feast!
str_npc14_turn_against|So that's how the Red God has seen fit to arrange our meeting. It pleasures me not at all to fight you, {playername}, but it seems we have no other choice. You must forgive me.
str_npc15_turn_against|Well.... I'm not sure what to say. If we must fight, let's get it over with.
str_kurleket_turn_against|It grieves me more than anything I can say to meet you like this, {my lord/my lady}. I shall not dwell on the circumstances that have led us to this point. I can only hope that we may one day be reconciled.
str_thoros_turn_against|It grieves me more than anything I can say to meet you like this, {playername}. I shall not dwell on the circumstances that have led us to this point. I can only hope that we may one day be reconciled.
str_dacey_turn_against|It grieves me more than anything I can say to meet you like this, {playername}. I shall not dwell on the circumstances that have led us to this point. I can only hope that we may one day be reconciled.
str_wunwun_turn_against|Arrggghhhh!
str_dongo_turn_against|Arrggghhhhh!
str_son_turn_against|It grieves me more than anything I can say to meet you like this, {father/mother}. I shall not dwell on the circumstances that have led us to this point. I can only hope that we may one day be reconciled.
str_daughter_turn_against|It grieves me more than anything I can say to meet you like this, {father/mother}. I shall not dwell on the circumstances that have led us to this point. I can only hope that we may one day be reconciled.
str_event_turn_against|It grieves me more than anything I can say to meet you like this, {my lord/my lady}. I shall not dwell on the circumstances that have led us to this point. I can only hope that we may one day be reconciled.
str_companion_strings_end|무효한
str_comment_intro_liege_affiliated|자네가 내가 아닌 다른 왕에게 충성을 맹세했다는 것을 들었네.
str_comment_intro_famous_liege|자네의 명성이 자네 생각보다 더 빨리 퍼진다네! 이렇게 명성이 퍼졌을때 자네의 용기에 부합한 군주를 찾아 보는 것이 좋을 걸세.
str_comment_intro_famous_martial|자네의 명성이 자네 생각보다 더 빨리 퍼진다오! 어쩌면 우리 각자의 용기를 경기에서나 전장에서 시험해 볼 기회가 있을지도 모르겠소.
