
str_no_string|NO STRING!
str_npc_adonja_home_description_2|얼굴 위에 달라붙은 차가운 안개의 감촉은 아침 일찍부터 당신의 잠을 깨울 겁니다. 전 더운 기후에 지쳤어요. 전 다시 산에 올라가 눈덮인 광경을 보고 싶습니다. 
str_npc_leslie_home_description_2|저랑 오빠는 사프론, 계피, 정향, 후추와 상자 가득 돈을 챙겨들고 왔죠. 야빅스홀름에서 우린 라리아로 여행 했습니다. 놀도르의 귀공품을 무역하기 위해서 였죠. 우리가 추측하기로 귀공품을 구할 수 없더라 하더라도 리넨이나 모피, 벨벳, 철, 말, 양모를 사서 야빅스홀름에 팔면 돈이 될거라 생각했습니다. 개같은 자투 새끼들만 만나지 않았더라면....
str_npc_ansen_home_description_2|시구들이 말하는 것처럼 에토스는 낙원입니다, 하지만 제 어린시절을 떠올려보자니, 한번 정도는, 그들은 시인 자격이 없다고 생각한 적도 있었지요.
str_npc_riva_home_description_2|내가 말한 모든 것이 진짜로 일어났던 일이야. 다행히 몸값을 지불해서 풀려났기는 했지만 도적들에게 붙잡힌 적이 있기 때문에 알게 되었지.
str_npc_kassim_home_description_2|한 시구에 나온 우리 드'샤르의 유명한 전사, Khushal khan Khattack은 이곳에서 태어났습니다. 이건 그의 불후의 시에서 나오는 최고의 구절 중 하나입니다.'내 영혼은 신을 찬양하고, 내 몸을 적의 피로 흥건히 적신다, 살생으로부터 힘을 얻으나, 그들이 입힌 상처는 신경쓰지 않는다. 독수리들이 썩어 가는 그들의 시신을 비웃으며 기쁘게 웃는다.' (시구라서 부분의역 삽입)
str_npc_lethaldiran_home_description_2|또한 전 우리의 음악을 그리워합니다. 당신들의 서투른 파이프 바람과 호루라기는 피리 부는 소리와 비교할 수도 없죠, 그리고 당신들의 꺽꺽거리는 소리는 시끄럽고 귀에 거슬립니다.
str_npc_jocelyn_home_description_2|어린시절 눈싸움을 정말 재미있게 했었습니다. 눈 자체가 잘 내리지 않는 곳이라 눈보라가 이는 날은 정말 드문 날이었죠.
str_npc_alistair_home_description_2|저는 그의 술 버릇 때문에 우리 마을의 영주 노릇을 톡톡히 했죠. 제게 불려오기만 하면, 많은 과부들이 그들의 결혼 생활에 비해 훨씬 더 경험이 풍부한 결혼 생활을 했다고 자신있게 말할 수 있습니다. 뚱뚱한 여인네들 조차도 어느 여자 못지 않은 매력을 가지고 있었고, 제가 그들과 잠자리를 함께 했을 땐 그들은 밤 내내 잠을 잘 수 없었죠.
str_npc_rayne_home_description_2|전 인생의 대부분을 레인에 있는 제 기사단의 지부에서 지냈습니다, 검과 랜스를 공부하고 연마하면서 말이죠. 전 여전히 그날들을 그리워하고 있고 남은 평생 동안 그 추억들을 간직할 겁니다. 우리의 기사단은 그레고리 4세의 누나, 마담 우술라가 그에게 왕좌를 강탈당하면서 불법으로 규정되었습니다. 그녀는 우리 기사단의 기사였고, 누구도 그녀의 무예에 이의를 제기할 수 없었죠. 레이븐스턴의 정치에서는 항상 그렇진 않았습니다. 그 옛날의 오래 된 왕의 치하에서는, 많은 기사단들이 왕과 백성을 위해 협력했습니다. 그러한 시대가 영원히 사라진 건 애석한 일이지요.
str_npc_julia_home_description_2|율리우스가 악마로 돌변하기 전에, 고대 유물들을 발굴하러 이곳에 하이킹을 하러 왔죠. 우리는 오래 된 도자기와 흥미로워 할만한 물건들을 여러개 발견했습니다. 우리는 예전 것으로 보이는 진흙 속에 묻힌 낡은 단검을 발견했죠. 손잡이가 썩어가고 있었지만 칼날은 깨끗했고 날카롭게 벼려져 있었습니다. 우리는 그것을 아버지께 드렸고, 그가 그걸 무엇을 위해 사용했는지는 생각하기도 싫었죠. 전 그 물건을 지니고 있는 그 사제가 그걸로 인해 죽었길 바라고 있습니다. 어쩌면 그건 그녀를 죽음에 이르게하는 칼날 같은 용도로도 써먹을 수 있겠네요, 그렇지 않나요?
str_npc_frederick_home_description_2|이 땅에 있는 조그만 언덕을 당신은 산이라 부르더군요. 펜도르의 어떤 산도 저희 땅 중부에 있는 아이센부르크라는 거대한 활화산에 비하면 아무것도 아닙니다. 섬 중앙에 마치 거대한 첨탑처럼 뻗어 있지요.
str_npc_ediz_home_description_2|저는 불에 구운 마른 똥 냄새를 간직하고 있는 케밥 냄새를 오랫동안 갈망해 왔습니다. 전 그것이 담긴 어머니의 항아리를 얻기 위해라면 기꺼이 목숨까지도 걸어보곤 했지요.
str_npc_sara_home_description_2|제가 무도를 끝내자, 숙녀들은 발작을 일으켰고, 그 소년들은 하나 같이 모두 부상당했습니다. 전 그들의 용맹함이 우리 모두를 어떻게 구원했는지에 대한 그들의 변명을 지어내 주었습니다. 그 청년들은 누가 진짜 영웅이었는지 알고 있었지만 제가 그들의 목숨을 구했다는 걸 인정하는 건 부끄러워 했죠. 남은 여름기간 동안, 그들은 무슨 일이 일어났는지 제대로 밝힐 수 없을 정도로 공포에 떨었습니다. 전 우리의 모험에 대한 노래를 만들어야겠다고 생각했지만, 결국에는 좌절했고, 그렇게 하지는 않았죠.
str_npc_donavan_home_description_2|만일 누군가가 펜도르를 통합한다면, 전 그들을 위해 무료로라도 기꺼이 봉사할 생각입니다. 전 바클레이로 항해해 몇몇 부대원들을 고용하여 이곳에 데려올 겁니다. 바클레이는 많은 전술적 방향에서 펜도르보다 진보되어 있습니다. 한 부대의 바클레이 보병들과 두 부대의 바클레이 창기병들은 전하를 왕의 자리에 올리실 겁니다.
str_npc_diev_home_description_2|여전히, 제가 어느날 레인으로 돌아가게만 된다면, 제 양부모님이 어떻게 지내시는지 가만히 지켜만 볼겁니다, 그분들은 그곳에서 지내기에 편안한 집을 가지고 계셨고, 그곳에서 지금까지도 좋은 삶을 살고 계실 겁니다, 저는 그런걸 바라보면서 제가 어렸을 때보다 더 많은 삶의 기쁨을 맛보았을 테죠.
str_npc_alyssa_home_description_2|전 빵, 양배추, 그리고 사..사과만 먹는 게 너무 지겨워요! 이 펜도르인들은 채쏘..소 같은걸 전혀 키우지 않는건가요?
str_npc_roland_home_description_2|지금 제국은 아무런 축제도 열리지 않아요. 망할 사교도 놈들이 사방에서 판을 치고 있기 때문이죠. 그들을 찾아서 죽여버려야 합니다 대장. 이대로 두면 사교도놈들이 제국 전역으로 퍼져나갈 겁니다. 저는 여전히 제 기사단의 신념을 지키고 있습니다. 제국이 이렇게 변해가는 모습을 보니 슬프네요.  
str_npc_kaverra_home_description_2|우리 어부들은 물고기를 가장 잘 구워낼 수 있는 학교를 찾아내곤 했습니다. 그들은 '나침반'이라 불리는 것을 어디에서나 가지고 있었죠, 할아버지는 레이븐스턴 상인을 통해 그 물건을 얻었습니다. 우린 농지도 좋았고, 탈로 여신이 봄마다 논밭을 걸어다녔죠. 제 삼촌이 그녀를 한번 본 적이 있다고 했습니다.
str_npc_sigismund_home_description_2|난 한때 이른 아침에 내 땅위를 걸어다니는 탈로여신을 볼 수 있기를 기대하곤 했소. 그리고 난 여신이 날 보면 아마 자신의 꽃을 하나쯤은 건네 줄거라고 생각했지. 그녀의 꽃은 씨앗을 더 빨리 발아하게 하고 더 많은 수확물이 주렁주렁 맺히도록 풍성하게 만들어 준다오. 당신도 알다시피, 여신은 종종 근면한 농부에게 자신의 꽃들 중 하나를 주곤 하거든.
str_npc_boadice_home_description_2|내가 손가락을 까닥이면,열두 명의 남자 노예들이 나타나서, 날 기쁘게 해주고 싶어했다. 내 손의 물결이 그들은 내 요구대로 움직이도록 벌벌 떨게 만들었지.
str_npc_adonja_home_recap|전 고양이발톱 부족 출신인 걸 자랑스럽게 여기고 있고, 이는 제게 강한 영향을 주었습니다. 전 베조비즈의 보호 아래서 신비산에서 자라왔기 때문입니다.
str_npc_leslie_home_recap|제 고향은 서쪽의 바다 너머에 있어요. 바클레이라고 부르는 도시국가죠. 전 상인입니다. 아버지도 상인이셨고, 할아버지도 상인이셨죠. 
str_npc_ansen_home_recap|전 제 아버지의 집이 있는 {s20}에서 태어났습니다, 하지만 {s21}에서 어린시절을 더 많이 보냈지요.
str_npc_riva_home_recap|나는 라리아 외곽에 있는 영지 출신이야. 대대로 우리 가문은 그곳에서 살아왔지.
str_npc_kassim_home_recap|전 과거에 토바의 영역 중 하나이던 파미르 지방의 높은 고개 요새에서 태어났습니다, 하지만 전 이제 싱갈에 속해 있습니다.
str_npc_lethaldiran_home_recap|저는 이실란디르 가문 출신입니다. 저희 혈통에 자부심을 느끼고 있지요. 지금은 추방된 상태지만 말이죠...
str_npc_jocelyn_home_recap|저는 은퇴하면 바클레이로 돌아가 젊은 귀족 종자들을 가르치며 살거라 소망했습니다. 하지만 그곳은 더 이상 제가 늙은 몸을 이끌고는 돌아갈 수 없는 곳이 되어버렸죠.
str_npc_alistair_home_recap|아, 바클레이에서의 개선이라...! 펜도르에선 즐길거리가 부족한 나머지, 전 고향에서 누렸던 즐거움과 안락함을 갈망하고 있습니다.
str_npc_rayne_home_recap|전 센더폴에서 태어났지만 제 인생의 많은 시간을 레인에서 보냈습니다, 그곳은 매 기사단의 지부가 있던 곳이죠.
str_npc_julia_home_recap|저는 야노스에서 나고 자랐습니다. 언젠가는 그곳으로 돌아가게 되겠지요...
str_npc_frederick_home_recap|전 언젠가 메텐하임을 다시 볼 수 있을거라는 희망을 잃어가고 있습니다. 고향 사람들이 제가 이미 다른 대표단 사람들과 함께 죽었을거라고 생각할까봐 걱정입니다. 
str_npc_ediz_home_recap|제가 명예를 회복해 다시 제 고향 텐트 근방을 말타고 지나가는 날이 온다면 제 인생에서 가장 행복한 날이 될 겁니다.
str_npc_sara_home_recap|음, 제 고향은 여기서 멀리 떨어져 있습니다, 대장님. 전 여기든 저기든 무난하게 살아가고는 있지만, 집에 오랫동안 제 소식을 알리지 않았습니다. 상당히 지루하게도 말이죠.
str_npc_donavan_home_recap|전 당신네들의 서쪽 바다 너머의 바클레이 북서쪽 영지에 위치해 있는, 백작 던글레이브의 막내 아들입니다.
str_npc_diev_home_recap|전 레인에서 꽤 괜찮은 시간을 보냈습니다, 가끔 전 제 친구들 중에서 살아남은 녀석이 있긴 있는지 궁금해 하곤 하죠.
str_npc_alyssa_home_recap|그 때로 돌아간다면 전 절대 제 라이벌을 얕잡아 보려 하지 않았을 거예요, 제가 알게 된 건 펜도르에서 남은 여새..생 동안, 이 비참한 망명 생활을 이어가야만 한다는 거였죠.
str_npc_roland_home_recap|체즈의 향기가 기억나는군요. 향신료, 생선, 시장통에서 파는 채소와 꽃 향기... 그래요. 체즈의 모든 집집마다 꽃바구니로 입구가 장식되어 있었지요.  
str_npc_kaverra_home_recap|가끔 제 고향 야위엑에서 바닷소리를 들으며 잠에 들었던 때가 그립습니다. 하지만 그말은 제가 어촌으로 다시 돌아가야 한다는 말이기도 하죠. 지금은 물고기를 써는 것보다 빌어먹을 남자들의 그곳을 잘라베는 게 더 좋습니다. 
str_npc_sigismund_home_recap|아마도 언젠가 베진으로 돌아가게 될 겁니다. 비록... 시간은 돌릴 수 없겠더라도, 내가 알던 그 누구도 돌아올 수 없을지라도 말입니다... 어쨌거나 그곳 주민들은 저같은 사람이 그곳에 살기를 원하지는 않을 겁니다. 
str_npc_boadice_home_recap|내가 베카비의 왕좌를 회복하는 순간, 내 자매의 머리를 가장 먼저 매달아 버릴 것이다.
str_npc_adonja_honorific|두목! 아 아니.. 대장
str_npc_leslie_honorific|{reg63?경:아가씨}
str_npc_ansen_honorific|우리 {reg63?경:아가씨}
str_npc_riva_honorific|{reg63?주군:주군}
str_npc_kassim_honorific|{reg63?바하둘:비비} {playername}
str_npc_lethaldiran_honorific|{reg63?경:아가씨}
str_npc_jocelyn_honorific|{reg63?경:아가씨}
str_npc_alistair_honorific|친애하는 {playername}
str_npc_rayne_honorific|친애하는 {reg63?경:아가씨}
str_npc_julia_honorific|백인장님, 아..대장님
str_npc_frederick_honorific|Mein Kapitan!
str_npc_ediz_honorific|명예로운 대장
str_npc_sara_honorific|우리 대장
str_npc_donavan_honorific|사령관님
str_npc_diev_honorific|사령관님
str_npc_alyssa_honorific|{playername}
str_npc_roland_honorific|친애하는 대장
str_npc_kaverra_honorific|대장님
str_npc_sigismund_honorific|사령관님
str_npc_boadice_honorific|대장님
str_npc_adonja_kingsupport_1|흠, 당신은 지금까지도 펜도르 왕좌를 엉덩이로 따뜻하게 데우고 있는 저 어리석은 녀석들보다 더 나쁜 통치자가 되지는 않을 것 같군요! 당신이 책임자라면, 우리는 신비산 부족들과 거래를 할 수 있겠네요, 그러면 우리 일족은 노략질 대신 레이븐스턴에서 장사를 할 수 있겠죠?
str_npc_leslie_kingsupport_1|대장님, 당신이 공정한 통치가가 된다면 펜도르를 도적들과 상단, 상인들을 통해 전염병을 퍼트린 침입자들로부터 자유롭게 할 건가요?  당신이 그렇게 한다면 적당한 상인 길드를 설치해, 탐욕스러운 왕들이 부과해왔던 수입 관세를 떨어트리고, 펜도르를 물물 교환을 하기에 매우 유리한 장소로 만들 수 있게 되겠죠.
